,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,Type
0,-0.260556592468873,-0.6657537448983099,0.0021899954900003607,-0.0008863514137187001,-0.2119296085673156,0.214298475844586,-0.11197372184854112,-0.0482454687831495,0.19999697482363724,-0.17374204240476654,-0.1520906463453583,0.03988526253430058,-0.009904320153095196,0.201870233938361,-0.2942149609683427,-0.02167417148775037,-0.1865488619572211,0.14995817033275016,-0.026735990602431876,-0.3015172250751252,-0.14316260679496431,0.22918225203729892,0.15817173594067954,0.17245186113651245,-0.08873852607010758,-0.09267842258058141,0.129778197463118,-0.022640128908218513,0.010693274595607276,-0.1337271946798642,-0.24757879500946725,0.005339932606082557,-0.017064602515967822,0.004761659700142239,-0.17094519517560441,-0.09296763198280963,0.03941718532937926,-0.00736779925403927,0.06866014701977624,0.4713433940127874,-0.0657964491268958,0.019024665537763455,-0.05889837625353231,-0.08287720412161316,-0.14798913693645696,0.10244138468164006,0.003360060995049625,-0.009935208316806611,0.010838395600385697,-0.07148134368594564,Bad
1,-0.7322739009798167,-0.3900899339132935,0.17426483589773475,0.12413095434356632,0.1899374826760548,0.04429913822433978,0.07298495048142105,-0.45633864128674506,0.10596115132264676,0.19021045687688298,-0.36340241415501107,0.4903600184964404,-0.31787997425831843,-0.002963628326766789,-0.32292625022143284,0.0883257291328017,-0.4282631333656226,0.06096921650025521,-0.11409695082807525,0.08003522284799143,0.14796711134474128,0.13538573073688526,0.1201371544517765,0.014879195589291155,-0.21976800879669114,0.19152127517178752,0.08238311647541496,-0.11804057478673005,-0.06509690944586913,-0.08174546329492054,-0.15341789626552205,0.10018512466697642,0.05661858964892642,0.17366794708510389,-0.19618040810480683,0.053190375213807733,0.06234840869316962,0.14710950799378172,0.03874328783235892,-0.011052765723716065,0.1879332477263727,-0.02016021894391114,0.023752452494218177,0.1160971223344409,-0.1448861950201545,0.008938959461394747,0.05437457858284344,0.08550522013336766,-0.028470829732104193,-0.13801032773384395,Bad
2,-0.5567461493237345,-0.2513227901951909,-0.047071247491402506,0.1904585506303062,0.44958715067793315,0.046327194702394145,-0.08050301664885803,-0.09367979162492696,0.27009687731394916,0.06624790063394892,-0.13860750591839682,0.28143922917555764,0.13697837156583859,0.047588515564339115,0.007555552900577092,-0.25890788297543293,-0.2604969164825462,0.0019042151937488886,-0.04799844713182625,-0.07228367641275656,-0.19813667910235655,0.09848821608282374,-0.1952052555738366,-0.16722243065649173,0.04561972664185452,-0.32215192838937906,-0.04502319798646574,-0.20559715794492703,0.02524689813513196,0.273444625039695,0.08687831632352577,-0.24740615734498375,-0.08889454949756212,-0.016067701084882983,0.13615972792738873,-0.016384319968991767,0.05969553825850578,0.1611555070071976,0.1154770602194528,-0.19739657824095852,0.0009335025125310675,-0.11268929076293992,-0.006435603317136593,0.19896297966825296,-0.10874323516839071,0.07043629711613378,0.11435823780566406,0.030857014221802263,0.029557896750225847,-0.08675380480374881,Bad
3,-0.7381057860322372,-0.2824217584948879,0.17573931020179404,0.020184911148671058,0.4697522765468726,0.2754311479637553,-0.3537118202118928,-0.06602743746177404,0.2797855217156139,0.1487505089618982,0.3214922964535856,0.08351042074281029,0.1345441423760353,0.03056051644327832,-0.2342938654952859,-0.22064250124197257,-0.4737040909760594,0.32854201529644533,0.15644832353813798,-0.17043692818544007,-0.036305501637123316,-0.1936779075487491,0.2381914508319927,-0.07234276003511102,0.15080257340160605,-0.004471799241775577,0.18274907807145307,0.18947279257808466,-0.13607509745539387,0.17634989934625941,0.20598048573275518,-0.4501662839264881,0.15202905030472283,-0.28725950361928815,0.31107170771699455,-0.10493541094699503,-0.09824034278585468,0.06421067898772903,0.11411408228522626,0.021119542613276435,-0.012267192022030053,-0.3691918924849714,-0.09921316970984803,-0.10314613601598667,0.005007064128493587,-0.061068195840982935,0.05292551196703072,-0.09716667146017341,-0.009190743188679512,-0.07693898345350514,Bad
4,0.4089958003058756,0.19037982570457207,0.21037720067950846,-0.172419203684866,-0.9033395334657354,0.5121700098050144,-1.1693329241830177,0.6467147146953164,0.09441251994882773,0.6584706745103712,0.2670543957289978,0.5717951029028782,-0.11620223697550176,-0.43820758509349544,0.43839003646460717,-0.40098955337135656,-0.4289467589624991,0.5011509289315348,0.09640006116775962,-0.7018165583994179,-0.18079834585012958,0.3858423227679783,0.8942408682942206,-0.5150661581014345,0.13888727814963717,-0.24480018866618167,-0.3033111739164301,0.21177625395993943,0.06863289341842574,-0.376545506585367,-0.060309723404776965,0.5743437310472573,0.47833333202456235,-0.6739992588330057,0.20637166115120245,0.008164667191842147,0.876959565484369,0.32667753972929403,-0.6728833306385531,-0.09510709193585366,-0.319041519386516,0.3453739589028687,0.11680954197837808,0.5775356608318184,0.009939578654379687,-0.153887586627688,0.41971364422652224,-0.36854074442434553,-0.48851946948512054,-0.26125585530195233,Bad
5,-0.7119024688897725,-0.32685905470443627,-0.31555846301311963,0.5707788296995977,-0.33405395459364884,0.22603340850302406,0.23381050510307444,-0.4693492689088805,0.2986400740697826,0.24312662183312922,0.03203242295540798,-0.14008793614657886,0.14678078368140746,0.13932911394525258,0.5599383959104124,-0.2583334212225879,0.1815523819529455,-0.1407088698728072,-0.25037562587108114,0.10054517576458374,0.28980754977301787,0.10130774299995493,-0.26319081821417817,-0.010187249810475042,0.02097400726346684,0.03621255889541268,-0.006348711983302966,-0.1701153499155059,0.2785519537787216,0.05431076833820693,-0.010750612300494242,0.11319575472404515,0.05502610568669614,-0.039027163125846816,0.01759206368547909,0.02712010532484141,-0.01236222283242897,0.025458826739247185,-0.07044100724002965,-0.06395486212729681,0.1408697855100585,-0.1306936510508702,-0.1617535378525652,-0.027821040729150693,-0.0047312262525881525,-0.020178473626399497,0.12269231813226103,-0.07426604571836405,-0.09864871276931506,0.2294499147499713,Bad
6,0.11583873192285897,0.11936124950063674,0.1989475813750244,-0.7010225979502862,0.2417017966771694,0.3920718616876709,0.030570914497581116,0.41247142334380155,0.21981764034422802,0.34833884529676695,0.7120274015182054,-0.09643144659199318,0.03469084892267947,0.04049431040111322,0.12710616622512796,-0.1060701181248247,0.23341274927947242,-0.07880955285094267,-0.041707347699768776,-0.3995300644637024,-0.09218144093268354,-0.0004092551991097479,-0.2845781786417366,0.1327004324787241,0.10364330904807184,-0.072842553921309,-0.010089724073815181,0.24149388346488443,0.21580033102921084,-0.031000365559921528,0.33262976446763975,0.27544916942888276,-0.05337453066488761,-0.27973630689246853,0.04978224717664424,-0.16792894202472705,0.3313356501261858,0.2125702333604462,-0.14710887542808396,0.33458566261501976,-0.2055942302476834,-0.058603781702125025,0.1334965620676139,0.18195687274418895,-0.10457956375002249,0.13592026552507552,-0.12279686016350624,0.07255605895574296,-0.047646262291599385,0.10293883091923399,Bad
7,-0.7137233270139884,-0.1300127465568656,-0.05406147400988768,0.187971440594457,0.5057602148447568,0.06192309895428728,-0.2558673068072347,-0.28458846965725026,0.11104720797973555,-0.06696935440912406,0.19290774490959797,0.22206282964376642,0.149203356538308,0.038942435403871295,-0.28330368490301605,-0.09338945291876899,-0.19434498201152187,0.29162557450059456,-0.11993494885224264,0.366028658602278,0.003940234286434154,-0.026319502078148125,0.15948601612515576,-0.20013244867542843,-0.07275525084297835,-0.09700510159020054,-0.17918481210235224,-0.08342998991501488,-0.027625780313933365,-0.07802797980579806,0.3439760873191644,0.03490736209682216,-0.056282647817220394,-0.06693739636309129,-0.06436465154587784,0.04975874540759737,0.18826376353923902,-0.07311179144783028,0.023867398764027745,0.16719772435049654,0.05775943450006403,-0.0455391913983028,-0.05581617415055568,-0.06315822948223208,0.09087102229353285,0.012853292532364731,0.004878187015252697,0.12899609014857022,0.08450272817373479,-0.0590673055275562,Bad
8,-0.575673664051685,-0.7156727878485812,-0.42331506449656997,-1.2747870427056756,1.2906058450238629,-0.11613009611630945,0.6146582779546896,-0.6497440723196773,-0.6627489859171733,1.936407931986658,-0.17853942715907495,0.2630092075148196,-0.6518297349746597,-0.37466651037735643,-0.08581499891929574,0.002486451559076544,-0.47590001549673333,-0.7550755161938131,0.49058475400992113,0.2624906625430241,-0.3837806109134456,-0.38684156933018726,0.5149898436097692,0.5815377299597474,-0.27241655139763676,0.7038537979347864,0.12706553926260444,-0.23405774329551232,0.2007626742817742,-0.9651751533423543,-0.21621146331304325,0.14963449337248613,-0.20524149850063655,0.33834949701794137,0.3410538979638164,-0.6522329120100513,-0.050890613222413957,0.017672073772482037,-0.16888227846864678,0.008923324535118085,-0.322323176362397,0.6362425310842457,-0.03441768026348694,-0.10413812839896905,0.28729413228830447,-0.4019576569144438,0.34893850717008545,0.056549217976951976,0.1566438066988019,-0.23245549538146723,Bad
9,0.6629670913895348,-0.6595794177507794,-0.2686202734196514,-0.5715412034993318,-0.18367563014333524,-0.6533773488706872,-0.385174433357568,0.39018230637598467,-0.6901333732273243,-0.6730657847765883,-0.12618920567738373,0.370069444889552,0.2137828268686672,-0.25282183164953176,-0.034646577592212985,-0.00974912873140208,0.2641403979985215,-0.08757237241382404,0.04027335647131949,0.08143245422595388,-0.01122235033129588,-0.36052376755135085,0.12207985594062486,-0.16395609681179676,-0.22734440890297997,0.20778401399389754,-0.6933485682472352,0.35444067996750556,-0.3576175449734801,0.8931678885393356,0.0132036154424903,0.17019702167791984,-0.16582839264599536,-0.12205019754987388,-0.004907455404145787,0.0919567321853345,0.06781279236908938,0.017631842630993058,-0.23227704182475856,0.021024412698084947,-0.0796910155090339,0.21656809453853942,-0.059266473101269736,-0.03982585574026069,0.1208587929936733,0.08199779677771331,-0.1152459350140437,-0.3137059510827955,-0.33856980488193045,-0.004749702392452416,Bad
