,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99,C100,Type
96,-0.014528547784625001,0.3312583808,0.13054478619999998,0.0644353440825,0.1032839950825,-0.47477101045000003,0.20617641248750002,0.7196971698750001,-0.31367382907499997,-0.20767149063749998,-0.13926882045,-0.5794157273125,-0.06548981313624999,0.0603943013375,0.186838974,-0.1937950269875,0.2351509417,-0.249799128725,-0.1880536479125,-0.7837454331750001,0.13373749772500002,0.058743074237500005,0.21924284798750002,-0.3666063268375,-0.15081388503749998,0.08153644821875,-0.29359641695,-0.23721827852499996,-0.10294173750499999,0.022010147758749998,0.3322744028375,0.04611609252375,0.07723336433124998,-0.2779779892875,-0.085435069175,0.3687047685125,0.111350751275,-0.20809151501250006,-0.23337975161250002,-0.46466171471249995,0.1264205299875,-0.31224787784999997,-0.06835058338125001,-0.012025890123500001,0.1997255463375,-0.26632841645,-0.2417778159125,-0.27391838925,0.1659101272,0.1279491681875,0.1597963659625,-0.2266179250875,0.04601138414375,-0.018156032283125,-0.168701649925,0.19186849220000002,0.2593675342125,-0.021122704941249997,-0.2565696572875,0.154339053625,0.098708490625,-0.17413254846249998,-0.046062113793750005,-0.05807240926125,-0.37226737315,0.3916031324625,0.0989087514125,0.34980647880000004,-0.45896696735,0.32721247822500005,-0.24322613890000003,0.022553089269375,0.33117321461250004,0.11876359333750001,0.3583295841375,0.22974903945,0.16429648830000002,-0.0158612222373,-0.32050416625,0.11976246163750001,-0.19318020985,0.0270360935098125,-0.28525233156249996,0.3821288265875,-0.07072251974375,0.01095123113625,0.2656129089625,0.2732241780625,0.34972980812500004,-0.00498046942075,0.4443127075625,0.2393251577,0.02310970343075,0.0642856157875,0.5969293455,0.2131873641875,0.17097214828750001,-0.28697087176249997,0.03863571498,-0.07972824018625,Bad
97,-0.011862525007894734,0.28380461647368416,0.11198167352631581,0.06028242668421053,0.08847844444736841,-0.40865342400000004,0.1784379831315789,0.6181278802631579,-0.2741598071842105,-0.18142756081578948,-0.12221280736842104,-0.49812485802631584,-0.06017529711842105,0.056647186336842105,0.1623926512368421,-0.1672735381578947,0.1981623027368421,-0.2127988702894737,-0.16051368786842107,-0.6752083692105263,0.11986863818421056,0.05368841714736843,0.18761196721052628,-0.3137405736315789,-0.12261973502631576,0.07359048940526317,-0.2559554839736842,-0.2044637003157895,-0.09192258742105262,0.018307640642105265,0.28699918210526315,0.040524148147368426,0.06944369868421052,-0.24104783749999997,-0.0737555635657895,0.3197024551315789,0.09426651837631579,-0.1795924930526316,-0.20069976160526312,-0.40552583292105265,0.10729702044736843,-0.2729964103947368,-0.06063721718157894,-0.01300495932973684,0.1738758058421053,-0.22959309689473684,-0.2076877267105263,-0.23576152263157893,0.1471443789473684,0.10953347036842105,0.13796833997368416,-0.19653843328947368,0.03304810095789474,-0.013455004735789474,-0.1445779110263158,0.16997641586842105,0.22414757526315784,-0.024136763950000004,-0.22451024602631578,0.13172820439473687,0.08509244675000001,-0.14645752044736843,-0.03919713618421053,-0.05016200175263158,-0.3193387731578948,0.33666067965789476,0.08588822857894737,0.30535237763157896,-0.3963548851052632,0.28378918265789477,-0.21147820255263158,0.02284076408947369,0.28706857705263156,0.1010948364473684,0.30975513565789486,0.20130049673684208,0.1405145489473684,-0.011002059809999997,-0.276824713868421,0.10355632260526315,-0.16346223344736843,0.01969162892894737,-0.24851859497368425,0.3298829655789473,-0.0622297129736842,0.01127711084131579,0.23090279549999995,0.23288666228947372,0.3028977001578947,-0.004625989718157894,0.3854741073684211,0.20923988576315788,0.018542694336315786,0.05501391243157895,0.51289886,0.1839339242368421,0.14386959810526317,-0.24736697847368416,0.03604472835263158,-0.06710683810526316,Bad
98,-0.015539532277669724,0.3345010584220183,0.13307660850458716,0.06402715835045872,0.10567116469724772,-0.47899875344954135,0.21019136018348625,0.7265847577064222,-0.31717943201834864,-0.20964306946788988,-0.14011744966055045,-0.5858431275229358,-0.06463570724311926,0.060220692082568805,0.18750863699082568,-0.19832840140366972,0.23781829087155965,-0.25251536456880735,-0.19158153841284406,-0.7916322043486238,0.13561999348623852,0.059392217532110096,0.22150355542201836,-0.37099058991743117,-0.15292262455963304,0.08332988096605504,-0.296529762146789,-0.2409095012752294,-0.10474751355045869,0.019723128329541283,0.33705689751376144,0.047912328155045855,0.07686241083027522,-0.2812839511009174,-0.0874238006880734,0.37352617724770637,0.11221823655963302,-0.212557631587156,-0.23445016776146793,-0.472391196,0.127027451,-0.3146956903669724,-0.06774417539908258,-0.014292885558073393,0.2037837420275229,-0.26842059848623856,-0.24193051835779816,-0.2773951228807339,0.16887597119266054,0.12732099123853213,0.16172150247706424,-0.23102463135779816,0.046733327764220185,-0.019401809006055044,-0.1708196886238532,0.19468000817431194,0.26095544171559637,-0.0199437952266055,-0.26100639755045874,0.153928562678899,0.1018576801559633,-0.17625582194495418,-0.04533904164566054,-0.06013107003889908,-0.37587454221100913,0.39667411533944963,0.0999163559357798,0.3559722195779817,-0.46568054449541296,0.3326104070458716,-0.24694424164220183,0.02295881157211009,0.33758597053211015,0.12115214502752293,0.3608089347614678,0.231084614559633,0.16444860566972477,-0.014802120779266055,-0.3267498415963303,0.12252130829357799,-0.1938181208256881,0.024633451997247705,-0.29156011219266054,0.386955578055046,-0.0703776668211009,0.010129165594880732,0.2682291641926606,0.2762927181376147,0.35446074008256884,-0.004889515652871559,0.4498344801834862,0.2419430901192661,0.023882047817431192,0.06367482482752294,0.6041857364220182,0.21752156144954127,0.1748555090458716,-0.2902762558440367,0.039716920393577985,-0.08191035516513763,Bad
99,-0.010887663449491524,0.34975996444915264,0.13849907476694912,0.06677403281101695,0.1096716729322034,-0.49963520011864415,0.21745953322033898,0.7605277009322036,-0.328857362381356,-0.21737088199999993,-0.14721302333050842,-0.6127438849152542,-0.07114105071864407,0.06439220288016949,0.19712766238135593,-0.20184762333050846,0.25002262287288135,-0.26759723273728814,-0.19780858378813557,-0.8304143057288133,0.14230649287288133,0.06574767845762712,0.2335826092033898,-0.3860523718389831,-0.16285269918644069,0.089869591720339,-0.30552629211864407,-0.24986716238135584,-0.10930874811864404,0.02478419083415254,0.35062472427966107,0.047014388962288135,0.0832805992838983,-0.29147348094915254,-0.0934787056059322,0.3930698276271186,0.11759106662288137,-0.2243397619661017,-0.24471700754237288,-0.49650425229661016,0.13048452603389832,-0.3273348896355932,-0.06930739573474577,-0.012135895915762715,0.2168626887118644,-0.277272792398305,-0.25319623449152545,-0.2949601444576272,0.17238554528813557,0.13222173766949152,0.16605041042372878,-0.2341604857033898,0.04590744119237288,-0.01696819192737288,-0.1831759174745763,0.2003686699830509,0.2754394361779661,-0.023268316699152542,-0.2692335719661016,0.15931857546610173,0.10946737238559322,-0.18383899873728818,-0.05240713089661017,-0.05865003524762711,-0.39377086682203394,0.4148144535,0.10078738929661017,0.3696938764745762,-0.4832451483220339,0.34430102700000004,-0.25644374075423726,0.020704812848305085,0.34394037216101697,0.12996629766949153,0.377570548279661,0.24084835752542372,0.1708806598644068,-0.016558591549152544,-0.34022285790677964,0.13142258305932206,-0.1972470149322034,0.029749363630508476,-0.2980608721016949,0.40313679387288154,-0.07184429658305085,0.012977420250966102,0.2831384418135593,0.2864058480508474,0.36365924538983047,-0.006181307030508475,0.4692170171186441,0.24800690725423732,0.023831858898305087,0.0666259050838983,0.633325155084746,0.2267550509237288,0.17999347586440678,-0.3040146855762712,0.04079806495593221,-0.08516589741525424,Bad
100,-0.0147734260625,0.3355877058928572,0.13331287994642857,0.06582339765714286,0.10617504180357143,-0.483040905,0.20844262275,0.7305533730357142,-0.3191691099107143,-0.20963238451785712,-0.14361974276785716,-0.590551121,-0.06294043883928571,0.0619050180875,0.18908418667857146,-0.19827278496428574,0.23772244667857143,-0.2540922635892857,-0.19116071271428572,-0.7956364339285715,0.13586209264285715,0.059901400946428575,0.22072874216071428,-0.3735621479285714,-0.15392220355357145,0.083630458,-0.29758327187499994,-0.23852520251785717,-0.10546066432142857,0.020686592048214287,0.33583031978571426,0.049268148887499995,0.0793708900892857,-0.2806566340357143,-0.08809496503571428,0.3776544895357143,0.11456377075,-0.21465725310714287,-0.23733764260714288,-0.4741527888571428,0.124560655875,-0.31702082403571424,-0.06946117379464285,-0.016266197423214286,0.20506283014285717,-0.2721022089107143,-0.24502493616071433,-0.2787595946607143,0.16900973725,0.12944991075,0.1618983328035714,-0.2310146220714286,0.047897372312500006,-0.01705910091714286,-0.17095585725,0.19565273680357143,0.2623830568392857,-0.022886374960714283,-0.26212790375,0.15583285028571428,0.10483756264285714,-0.17818123023214286,-0.04831323545714287,-0.06043703233035714,-0.3786628598214286,0.39704903875,0.10117213319642857,0.359054032375,-0.4692294148214286,0.33859598194642854,-0.24555443276785716,0.02437452435714286,0.3381013289464286,0.12001283673214284,0.36513129160714286,0.23473849921428572,0.16520113648214285,-0.015157210905357143,-0.32720269096428567,0.123242192625,-0.19315101839285714,0.025059283161607143,-0.2932244036428572,0.3881168713571429,-0.07236819090178571,0.011074135334642857,0.2681797807857143,0.277802742625,0.3562940567142857,-0.005629724708214286,0.4523300200892857,0.24286492776785715,0.021754444221428575,0.06619033603571428,0.6075708567142858,0.21867036994642855,0.17235629855357143,-0.29103222096428566,0.039725007800714286,-0.08154460448214286,Bad
101,-0.0126112866875,0.32504894624999997,0.130691913125,0.05896010524999999,0.099946346125,-0.465627605,0.20479969825,0.701873915,-0.30336852049999996,-0.197593568,-0.13138423975000002,-0.56713950375,-0.057231157875,0.060603981125,0.17980912224999998,-0.19401886725,0.2330855925,-0.242057547125,-0.18765087287499999,-0.7702748662500001,0.12788106175,0.05587048274999999,0.21018831837500002,-0.3595976595,-0.1519235685,0.0827134555,-0.288815602,-0.23453111187499998,-0.10097810325,0.02262844705,0.32182878000000004,0.044482611374999995,0.073170052,-0.26941165300000003,-0.08928235625,0.362477712125,0.107722931125,-0.208093984125,-0.22811729062500002,-0.46183182874999995,0.1205071355,-0.30538732412499997,-0.06684289962500001,-0.00858245715,0.20061885175,-0.25440073674999997,-0.239162573625,-0.27318311,0.16648925274999998,0.12574301262499998,0.15175057787500001,-0.22088605149999999,0.0418035425,-0.015690926537499997,-0.16905291075,0.18863622600000002,0.255956545375,-0.020638305800000003,-0.25280204375,0.15158273975,0.102287919625,-0.172148945375,-0.048788028875,-0.0547120355,-0.36540366125,0.38462362625,0.09567471825,0.3432325805,-0.454346475,0.32360075,-0.24106283537500003,0.0207654748375,0.32752188712499997,0.11341316037499999,0.34586981225,0.22878900124999998,0.16204805775000003,-0.016115910075,-0.3144526975,0.11740639025,-0.18748664125000003,0.022882026125,-0.28139050625,0.378417225,-0.070095296625,0.0108945129625,0.25513038725000003,0.26791805425000004,0.3458776175,-0.0055752139125,0.433955834625,0.23461490412500002,0.0245343900625,0.062284770249999996,0.5825070625,0.214193129375,0.17088507225,-0.27897044375,0.040432291575,-0.07984517325,Bad
102,-0.01591790148875,0.31693852985,0.13118391734999998,0.0641086831575,0.10251565665000002,-0.45805798420000005,0.198708573575,0.69414304325,-0.30514793749999997,-0.19849896239999998,-0.139065953625,-0.55938622015,-0.06388755370000002,0.057220698142500005,0.1825986523,-0.187575593525,0.222364090175,-0.24370189325,-0.18256384477499998,-0.7570982194999999,0.12772071892499998,0.0569097415175,0.21151138942500003,-0.35256383635,-0.14677681815,0.079433199525,-0.28458391762499996,-0.2299810519,-0.09811419130000001,0.023275165334999997,0.32679536327500003,0.0475825829125,0.077181510075,-0.269852081275,-0.08027881774,0.350804117025,0.10706169215000001,-0.20084974014999996,-0.22501457494999996,-0.44555728275,0.12167140809000002,-0.30136953850000003,-0.06743791002925,-0.014199625442500002,0.19231182165000002,-0.25858536295,-0.22987331417499995,-0.2650027429,0.159340596025,0.124579238875,0.15413757772499997,-0.219170483125,0.04816829614967501,-0.015325999775000002,-0.16176063537500002,0.18496940075,0.24946264882499997,-0.0210363409625,-0.24803808364999996,0.1535475397,0.09761139692500001,-0.16510650545,-0.0458048545275,-0.057712113565,-0.35960681102500003,0.3748087096,0.095285510425,0.34105373559999996,-0.44266783624999995,0.32117085225,-0.23676255519999997,0.019357890475,0.32001025512500003,0.11252067256500001,0.346646605925,0.22268220649999998,0.156094166975,-0.01117837522175,-0.3090301134,0.11303543332500002,-0.18555878165,0.021600153849999998,-0.2789647226,0.36845807425,-0.0664224984375,0.01117317120975,0.25480046077499996,0.270693791825,0.33949587025000005,-0.01026561360025,0.427558673575,0.22958640584999998,0.019889832330000003,0.06288171788750001,0.5716498315,0.20702500740000004,0.16481894722499998,-0.2768901175,0.037482001375,-0.0792357203,Bad
103,-0.015636304307153286,0.3498577366642336,0.14043740970802923,0.06826076216058394,0.10977684668613139,-0.5028682459051095,0.21944647554744526,0.7637504292700731,-0.3323557536934307,-0.2197459913941606,-0.14847565821897807,-0.6172122637956204,-0.06964082075912409,0.06444173830364965,0.19633266063503652,-0.20652220610218977,0.2488705806715329,-0.26747690180291966,-0.20041939843065693,-0.8328975513430656,0.1413206298540146,0.06439007803167884,0.23380156778832115,-0.3876041551240876,-0.16273613515328467,0.08756032566423357,-0.3123232614744526,-0.25222203298540147,-0.10895597895620437,0.02312545444343066,0.35144556440145985,0.052850045490875915,0.08368586811459854,-0.29244585622627733,-0.09266436779562044,0.394054012,0.11898745351094893,-0.22355077491240877,-0.24870965947445256,-0.4956617885401459,0.13341183963503653,-0.33115687588321163,-0.07109918361313869,-0.015868328440145987,0.2147871365620438,-0.2826598703795621,-0.2574219575766423,-0.2938916571678832,0.173572353729927,0.13714961869708028,0.16907935539416058,-0.2403609727591241,0.05047905893941606,-0.01805451309868613,-0.1805608592189781,0.2013055135839416,0.2734985331240876,-0.024266616953284675,-0.2730560809562044,0.16268616910948908,0.10886601532116788,-0.18554464659854014,-0.05043166649518248,-0.06394876609927007,-0.3967505128686131,0.4144603863941606,0.10322605569343066,0.37192327737226283,-0.48745516408029194,0.349828813459854,-0.2566683112773723,0.024285081930437956,0.3509050061021898,0.1266825248832117,0.38139417047445257,0.24294481874452553,0.1748839679051095,-0.016805984274598538,-0.3413164294452554,0.12855867179562044,-0.20118706054744526,0.02839139574160584,-0.30377960791970804,0.40510663963503646,-0.07738292923065694,0.01248031486832117,0.28066956332846715,0.29049462420437955,0.36860572764963506,-0.0064911960647007294,0.4707113725839416,0.2517193857956204,0.023262604630948907,0.06862101250000001,0.6332324023722627,0.22634891270802923,0.17866510481751824,-0.3046747508321168,0.04264872194014598,-0.08478523543138686,Bad
104,-0.01374815162677778,0.32594705104444444,0.1305594468,0.06522422383166666,0.10290082560388888,-0.4674651968055555,0.2039964441277778,0.7110853458888888,-0.31088983366666667,-0.20538060979444445,-0.1395824453388889,-0.57337408395,-0.06359122951944444,0.060355432730777786,0.18432467756111112,-0.19225735582777784,0.23081646307222223,-0.24696768877222225,-0.18578985447777777,-0.7746895699444445,0.13337197638888887,0.05924396384833334,0.2174207858722222,-0.36169583623888885,-0.14730213090555555,0.08292943386277778,-0.29114601656666667,-0.23482806851111107,-0.10191659393888888,0.02109199299772222,0.3274158597055556,0.0481374768868889,0.07721541085611111,-0.27495374167222225,-0.0855952042,0.36539962750555555,0.10900998697777776,-0.20798747011111113,-0.23251789310555554,-0.46140130891666664,0.1239719884222222,-0.30835192940555556,-0.0655175281211111,-0.014364238553944444,0.19833355763888888,-0.2633935774500001,-0.23823273211666668,-0.2721854242333333,0.16207236554444443,0.1269812049222222,0.1572666902777778,-0.2247350881111111,0.04387169757844444,-0.016505432513388887,-0.1681891579388889,0.1898286961777778,0.2543668380388889,-0.022907930943500004,-0.25495867408333334,0.15143918961666666,0.10021029350555553,-0.17257714775,-0.0456100218465,-0.05717022559777778,-0.3680897670388889,0.38624153874444445,0.09648570321833334,0.3477537389277777,-0.4545183949888888,0.32519736209444444,-0.2403703529888889,0.02382805892011111,0.3277374159111111,0.11691112680555556,0.3543725401,0.22755177900555554,0.1624623099611111,-0.013831174949755557,-0.31873238935,0.12061211388333333,-0.18890346884444445,0.02547726297388889,-0.28366490366111113,0.37903673297777785,-0.070959405465,0.011566574195000002,0.26425532532222223,0.2706821482055556,0.34557750058888886,-0.005994864848666667,0.4394192034444444,0.23523206282777778,0.020588603102777773,0.063764466225,0.5891635318,0.21167914736666668,0.1673930387611111,-0.2838745183444444,0.04014763908722222,-0.07886744944444445,Bad
105,-0.016063237402841532,0.34124279468852464,0.13685599497814208,0.0667423825774317,0.10743954678142077,-0.4895594821803279,0.2118943746120219,0.7412572153934426,-0.32477274937704914,-0.21346250889617485,-0.1455437734808743,-0.5993522974262295,-0.06635035777978142,0.06273625100098361,0.19186812838797812,-0.203294168557377,0.24060497039890713,-0.2582837271202186,-0.19382133718032785,-0.8099408032240438,0.13742936428961747,0.06074376827322404,0.22608349796721314,-0.3776816537595629,-0.15670755976502732,0.08466098418743169,-0.3051270923005464,-0.24337196201092892,-0.1063176588579235,0.022297583163005463,0.3436993166393443,0.050334535626065574,0.07949482531639344,-0.2886037312786885,-0.08801367477595629,0.37840949905464477,0.11404365800546448,-0.2149505997103825,-0.24084442003825135,-0.48045201275409843,0.13019571105737704,-0.32212063610928965,-0.07394279260437159,-0.015014828468306011,0.20694177875409833,-0.27677919062841533,-0.24697201289071039,-0.2831375127431694,0.17123625521311478,0.13404166459562844,0.16397694696174867,-0.23551698230054646,0.049558038790983604,-0.01602988585693989,-0.17309579079234974,0.19703086726775956,0.2656629138087432,-0.022641029108415298,-0.26664422956284156,0.16122312733333333,0.10566220501202185,-0.18010966121311475,-0.049042601120874316,-0.06139718489180327,-0.3845796519726775,0.4032766969836065,0.1030395580967213,0.3646263096065573,-0.47702290512021867,0.34222460081420764,-0.2523055541202186,0.02515873723032786,0.34402316242622955,0.1208475056065574,0.3696189696885246,0.238489181431694,0.16630436301639345,-0.014089417144557378,-0.3314639269781421,0.12353786988032787,-0.1981398819945355,0.02401876357595628,-0.2971578432677596,0.3947787996721312,-0.07301986241693989,0.010664872664710383,0.2714241922076503,0.2826619249344262,0.3622111506065574,-0.004976239072786885,0.45952515134426225,0.24539413710382516,0.023388055711475408,0.06403865873387977,0.6134048426229509,0.2204202398360656,0.17640736158142079,-0.2946752647540984,0.0395678574863388,-0.08283595139398908,Bad
